Description,TIMESTAMP
Statistics: FilesDownloaded:36; TotalNumberOfFiles:705252; SnapshotSizeBytes:1150837717936; ReusedBytes:1150835356514; DownloadedBytes:1740768; RunTimeInSec:201; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484699; FilesFilterOutBySize:0,2020-07-04T10:29:51.444502Z
Statistics: FilesDownloaded:38; TotalNumberOfFiles:705974; SnapshotSizeBytes:1153362840092; ReusedBytes:1153362165362; DownloadedBytes:31573; RunTimeInSec:353; ManifestTimeSec:15; CleanupTimeSec:0; CSWDoneSizeBytes:1540818443453; FilesFilterOutBySize:0,2020-07-04T10:31:11.4496107Z
Statistics: FilesDownloaded:24; TotalNumberOfFiles:922576; SnapshotSizeBytes:3212332864385; ReusedBytes:3212330686876; DownloadedBytes:1633686; RunTimeInSec:237; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-04T10:31:45.7860559Z
Statistics: FilesDownloaded:33; TotalNumberOfFiles:705252; SnapshotSizeBytes:1150837717859; ReusedBytes:1150837196345; DownloadedBytes:6710; RunTimeInSec:175; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484699; FilesFilterOutBySize:0,2020-07-04T10:32:47.2145185Z
Statistics: FilesDownloaded:35; TotalNumberOfFiles:705253; SnapshotSizeBytes:1150837795342; ReusedBytes:1150733214968; DownloadedBytes:104196792; RunTimeInSec:180; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484699; FilesFilterOutBySize:0,2020-07-04T10:35:48.5310619Z
Statistics: FilesDownloaded:49; TotalNumberOfFiles:922577; SnapshotSizeBytes:3212333030921; ReusedBytes:3212053566986; DownloadedBytes:279036578; RunTimeInSec:243; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-04T10:35:50.0878311Z
Statistics: FilesDownloaded:40; TotalNumberOfFiles:705975; SnapshotSizeBytes:1153362917336; ReusedBytes:1153255879670; DownloadedBytes:106505981; RunTimeInSec:350; ManifestTimeSec:15; CleanupTimeSec:1; CSWDoneSizeBytes:1540818443453; FilesFilterOutBySize:0,2020-07-04T10:37:02.8570792Z
Statistics: FilesDownloaded:27; TotalNumberOfFiles:705253; SnapshotSizeBytes:1150837795204; ReusedBytes:1150837357933; DownloadedBytes:0; RunTimeInSec:191; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484699; FilesFilterOutBySize:0,2020-07-04T10:39:00.2439943Z
Statistics: FilesDownloaded:20; TotalNumberOfFiles:922577; SnapshotSizeBytes:3212333030617; ReusedBytes:3212332602198; DownloadedBytes:0; RunTimeInSec:242; ManifestTimeSec:17; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-04T10:39:53.1889002Z
Statistics: FilesDownloaded:32; TotalNumberOfFiles:705253; SnapshotSizeBytes:1150837795033; ReusedBytes:1150837263943; DownloadedBytes:6730; RunTimeInSec:176; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484699; FilesFilterOutBySize:0,2020-07-04T10:41:57.3998812Z
Statistics: FilesDownloaded:38; TotalNumberOfFiles:705975; SnapshotSizeBytes:1153362916898; ReusedBytes:1153362345734; DownloadedBytes:33499; RunTimeInSec:352; ManifestTimeSec:20; CleanupTimeSec:1; CSWDoneSizeBytes:1540818443453; FilesFilterOutBySize:0,2020-07-04T10:42:56.7987456Z
Statistics: FilesDownloaded:21; TotalNumberOfFiles:922577; SnapshotSizeBytes:3212333030597; ReusedBytes:3212332597459; DownloadedBytes:0; RunTimeInSec:238; ManifestTimeSec:13; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-04T10:43:52.5128159Z
Statistics: FilesDownloaded:31; TotalNumberOfFiles:705253; SnapshotSizeBytes:1150837795263; ReusedBytes:1150837243900; DownloadedBytes:6738; RunTimeInSec:185; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484699; FilesFilterOutBySize:0,2020-07-04T10:45:03.3674641Z
Statistics: FilesDownloaded:22; TotalNumberOfFiles:922577; SnapshotSizeBytes:3212333030889; ReusedBytes:3212332460756; DownloadedBytes:0; RunTimeInSec:243; ManifestTimeSec:16; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-04T10:47:56.1630035Z
Statistics: FilesDownloaded:32; TotalNumberOfFiles:705253; SnapshotSizeBytes:1150837795284; ReusedBytes:1150837243560; DownloadedBytes:0; RunTimeInSec:176; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484699; FilesFilterOutBySize:0,2020-07-04T10:48:00.0865889Z
Statistics: FilesDownloaded:36; TotalNumberOfFiles:705975; SnapshotSizeBytes:1153362917143; ReusedBytes:1153362239335; DownloadedBytes:6738; RunTimeInSec:343; ManifestTimeSec:14; CleanupTimeSec:1; CSWDoneSizeBytes:1540818443453; FilesFilterOutBySize:0,2020-07-04T10:48:41.6992809Z
Statistics: FilesDownloaded:31; TotalNumberOfFiles:705253; SnapshotSizeBytes:1150837795415; ReusedBytes:1150837309439; DownloadedBytes:6734; RunTimeInSec:176; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484699; FilesFilterOutBySize:0,2020-07-04T10:50:57.1497218Z
Statistics: FilesDownloaded:22; TotalNumberOfFiles:922577; SnapshotSizeBytes:3212333030973; ReusedBytes:3212332604256; DownloadedBytes:0; RunTimeInSec:249; ManifestTimeSec:19; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-04T10:52:06.1780274Z
Statistics: FilesDownloaded:41; TotalNumberOfFiles:705975; SnapshotSizeBytes:1153362917252; ReusedBytes:1153362392181; DownloadedBytes:32355; RunTimeInSec:332; ManifestTimeSec:16; CleanupTimeSec:1; CSWDoneSizeBytes:1540818443453; FilesFilterOutBySize:0,2020-07-04T10:54:14.8741061Z
Statistics: FilesDownloaded:26; TotalNumberOfFiles:542220; SnapshotSizeBytes:1102914775669; ReusedBytes:1102914389881; DownloadedBytes:26281; RunTimeInSec:206; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:1283177240420; FilesFilterOutBySize:0,2020-07-04T10:54:24.3025331Z
Statistics: FilesDownloaded:60; TotalNumberOfFiles:922577; SnapshotSizeBytes:3212333029841; ReusedBytes:3212053898320; DownloadedBytes:278748381; RunTimeInSec:246; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-04T10:56:13.0584016Z
Statistics: FilesDownloaded:39; TotalNumberOfFiles:705253; SnapshotSizeBytes:1150837795318; ReusedBytes:1150837208739; DownloadedBytes:170924; RunTimeInSec:176; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484699; FilesFilterOutBySize:0,2020-07-04T10:57:21.7266218Z
Statistics: FilesDownloaded:29; TotalNumberOfFiles:922577; SnapshotSizeBytes:3212333029706; ReusedBytes:3212332529170; DownloadedBytes:170924; RunTimeInSec:243; ManifestTimeSec:20; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-04T11:00:16.7501298Z
Statistics: FilesDownloaded:30; TotalNumberOfFiles:705253; SnapshotSizeBytes:1150837794946; ReusedBytes:1150753055105; DownloadedBytes:84352262; RunTimeInSec:180; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484699; FilesFilterOutBySize:0,2020-07-04T11:00:22.4273889Z
Statistics: FilesDownloaded:43; TotalNumberOfFiles:705975; SnapshotSizeBytes:1153362916860; ReusedBytes:1153277423691; DownloadedBytes:85031327; RunTimeInSec:375; ManifestTimeSec:17; CleanupTimeSec:0; CSWDoneSizeBytes:1540818443453; FilesFilterOutBySize:0,2020-07-04T11:00:31.165686Z
Statistics: FilesDownloaded:26; TotalNumberOfFiles:705253; SnapshotSizeBytes:1150837795335; ReusedBytes:1150837251199; DownloadedBytes:0; RunTimeInSec:173; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484699; FilesFilterOutBySize:0,2020-07-04T11:03:16.6573214Z
Statistics: FilesDownloaded:21; TotalNumberOfFiles:922577; SnapshotSizeBytes:3212333029874; ReusedBytes:3212332495238; DownloadedBytes:0; RunTimeInSec:249; ManifestTimeSec:15; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-04T11:04:26.6635695Z
Statistics: FilesDownloaded:33; TotalNumberOfFiles:705975; SnapshotSizeBytes:1153362917291; ReusedBytes:1153362300444; DownloadedBytes:6744; RunTimeInSec:332; ManifestTimeSec:18; CleanupTimeSec:1; CSWDoneSizeBytes:1540818443453; FilesFilterOutBySize:0,2020-07-04T11:06:05.2953779Z
Statistics: FilesDownloaded:24; TotalNumberOfFiles:705253; SnapshotSizeBytes:1150837795140; ReusedBytes:1150837360451; DownloadedBytes:6744; RunTimeInSec:192; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484699; FilesFilterOutBySize:0,2020-07-04T11:06:29.9648108Z
Statistics: FilesDownloaded:17; TotalNumberOfFiles:922577; SnapshotSizeBytes:3212333029803; ReusedBytes:3212332611233; DownloadedBytes:0; RunTimeInSec:232; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-04T11:08:19.3025289Z
Statistics: FilesDownloaded:40; TotalNumberOfFiles:705253; SnapshotSizeBytes:1150837795294; ReusedBytes:1150837204539; DownloadedBytes:134891; RunTimeInSec:193; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484699; FilesFilterOutBySize:0,2020-07-04T11:09:44.3065463Z
Statistics: FilesDownloaded:43; TotalNumberOfFiles:705975; SnapshotSizeBytes:1153362917311; ReusedBytes:1153362264763; DownloadedBytes:134891; RunTimeInSec:338; ManifestTimeSec:16; CleanupTimeSec:1; CSWDoneSizeBytes:1540818443453; FilesFilterOutBySize:0,2020-07-04T11:11:45.3912023Z
Statistics: FilesDownloaded:29; TotalNumberOfFiles:705253; SnapshotSizeBytes:1150837795513; ReusedBytes:1150837398413; DownloadedBytes:35848; RunTimeInSec:191; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484699; FilesFilterOutBySize:0,2020-07-04T11:12:56.1807697Z
Statistics: FilesDownloaded:35; TotalNumberOfFiles:705253; SnapshotSizeBytes:1150837795305; ReusedBytes:1150837271530; DownloadedBytes:41823; RunTimeInSec:199; ManifestTimeSec:10; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484699; FilesFilterOutBySize:0,2020-07-04T11:16:16.4332275Z
Statistics: FilesDownloaded:39; TotalNumberOfFiles:705975; SnapshotSizeBytes:1153362917018; ReusedBytes:1153362363747; DownloadedBytes:42558; RunTimeInSec:350; ManifestTimeSec:16; CleanupTimeSec:0; CSWDoneSizeBytes:1540818443453; FilesFilterOutBySize:0,2020-07-04T11:17:36.5560011Z
Statistics: FilesDownloaded:47; TotalNumberOfFiles:705253; SnapshotSizeBytes:1150837795394; ReusedBytes:1150752772932; DownloadedBytes:84491024; RunTimeInSec:182; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484699; FilesFilterOutBySize:0,2020-07-04T11:19:19.7855071Z
Statistics: FilesDownloaded:35; TotalNumberOfFiles:922577; SnapshotSizeBytes:3212333029680; ReusedBytes:3212332399593; DownloadedBytes:173877; RunTimeInSec:238; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-04T11:20:57.2636472Z
Statistics: FilesDownloaded:29; TotalNumberOfFiles:705253; SnapshotSizeBytes:1150837795125; ReusedBytes:1150837367236; DownloadedBytes:6730; RunTimeInSec:172; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484699; FilesFilterOutBySize:0,2020-07-04T11:22:13.2284254Z
Statistics: FilesDownloaded:54; TotalNumberOfFiles:705975; SnapshotSizeBytes:1153362917018; ReusedBytes:1153277254598; DownloadedBytes:85034304; RunTimeInSec:359; ManifestTimeSec:16; CleanupTimeSec:1; CSWDoneSizeBytes:1540818443453; FilesFilterOutBySize:0,2020-07-04T11:23:37.4374621Z
Statistics: FilesDownloaded:22; TotalNumberOfFiles:922577; SnapshotSizeBytes:3212333029759; ReusedBytes:3212332594856; DownloadedBytes:0; RunTimeInSec:239; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-04T11:24:57.0778119Z
Statistics: FilesDownloaded:25; TotalNumberOfFiles:705253; SnapshotSizeBytes:1150837795107; ReusedBytes:1150837431956; DownloadedBytes:0; RunTimeInSec:178; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484699; FilesFilterOutBySize:0,2020-07-04T11:25:11.9564755Z
Statistics: FilesDownloaded:46; TotalNumberOfFiles:705253; SnapshotSizeBytes:1150837795024; ReusedBytes:1150837163753; DownloadedBytes:137357; RunTimeInSec:192; ManifestTimeSec:14; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484699; FilesFilterOutBySize:0,2020-07-04T11:28:25.3985172Z
Statistics: FilesDownloaded:33; TotalNumberOfFiles:922577; SnapshotSizeBytes:3212333029526; ReusedBytes:3212332472426; DownloadedBytes:128144; RunTimeInSec:236; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-04T11:28:54.4104918Z
Statistics: FilesDownloaded:49; TotalNumberOfFiles:705975; SnapshotSizeBytes:1153362916880; ReusedBytes:1153362268165; DownloadedBytes:136830; RunTimeInSec:343; ManifestTimeSec:16; CleanupTimeSec:1; CSWDoneSizeBytes:1540818443453; FilesFilterOutBySize:0,2020-07-04T11:29:22.2733399Z
Statistics: FilesDownloaded:32; TotalNumberOfFiles:705242; SnapshotSizeBytes:1150837753954; ReusedBytes:1150802618524; DownloadedBytes:34655931; RunTimeInSec:188; ManifestTimeSec:10; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484699; FilesFilterOutBySize:0,2020-07-04T11:31:34.3797822Z
Statistics: FilesDownloaded:21; TotalNumberOfFiles:922577; SnapshotSizeBytes:3212333037880; ReusedBytes:3212297974611; DownloadedBytes:34649199; RunTimeInSec:241; ManifestTimeSec:13; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-04T11:32:56.6487188Z
Statistics: FilesDownloaded:26; TotalNumberOfFiles:705242; SnapshotSizeBytes:1150837754169; ReusedBytes:1150837288013; DownloadedBytes:0; RunTimeInSec:192; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484699; FilesFilterOutBySize:0,2020-07-04T11:34:47.2049037Z
Statistics: FilesDownloaded:36; TotalNumberOfFiles:705964; SnapshotSizeBytes:1153362876081; ReusedBytes:1153327720800; DownloadedBytes:34655931; RunTimeInSec:343; ManifestTimeSec:17; CleanupTimeSec:1; CSWDoneSizeBytes:1540818443453; FilesFilterOutBySize:0,2020-07-04T11:35:07.300449Z
Statistics: FilesDownloaded:21; TotalNumberOfFiles:922577; SnapshotSizeBytes:3212333037835; ReusedBytes:3212332613779; DownloadedBytes:0; RunTimeInSec:234; ManifestTimeSec:13; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-04T11:36:51.8953285Z
Statistics: FilesDownloaded:26; TotalNumberOfFiles:705242; SnapshotSizeBytes:1150837754184; ReusedBytes:1150837337157; DownloadedBytes:33485; RunTimeInSec:176; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484699; FilesFilterOutBySize:0,2020-07-04T11:37:43.9684396Z
Statistics: FilesDownloaded:29; TotalNumberOfFiles:705253; SnapshotSizeBytes:1150837803248; ReusedBytes:1150837274090; DownloadedBytes:6726; RunTimeInSec:176; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484699; FilesFilterOutBySize:0,2020-07-04T11:40:41.4188275Z
Statistics: FilesDownloaded:27; TotalNumberOfFiles:705964; SnapshotSizeBytes:1153362875966; ReusedBytes:1153362429793; DownloadedBytes:33485; RunTimeInSec:334; ManifestTimeSec:16; CleanupTimeSec:1; CSWDoneSizeBytes:1540818443453; FilesFilterOutBySize:0,2020-07-04T11:40:42.6648649Z
Statistics: FilesDownloaded:16; TotalNumberOfFiles:922577; SnapshotSizeBytes:3212333038258; ReusedBytes:3212332662329; DownloadedBytes:0; RunTimeInSec:236; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-04T11:40:48.7761829Z
Statistics: FilesDownloaded:26; TotalNumberOfFiles:705253; SnapshotSizeBytes:1150837803729; ReusedBytes:1150837427552; DownloadedBytes:56769; RunTimeInSec:190; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484699; FilesFilterOutBySize:0,2020-07-04T11:43:52.8885988Z
Statistics: FilesDownloaded:42; TotalNumberOfFiles:922577; SnapshotSizeBytes:3212333038360; ReusedBytes:3212052207397; DownloadedBytes:280342228; RunTimeInSec:247; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-04T11:44:57.1050105Z
Statistics: FilesDownloaded:43; TotalNumberOfFiles:705253; SnapshotSizeBytes:1150837804549; ReusedBytes:1150731108851; DownloadedBytes:106217782; RunTimeInSec:183; ManifestTimeSec:8; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484363; FilesFilterOutBySize:0,2020-07-04T11:46:56.7537029Z
Statistics: FilesDownloaded:62; TotalNumberOfFiles:705975; SnapshotSizeBytes:1153362925975; ReusedBytes:1153255264863; DownloadedBytes:107038164; RunTimeInSec:380; ManifestTimeSec:17; CleanupTimeSec:1; CSWDoneSizeBytes:1540818443117; FilesFilterOutBySize:0,2020-07-04T11:47:04.1376624Z
Statistics: FilesDownloaded:20; TotalNumberOfFiles:922577; SnapshotSizeBytes:3212333039062; ReusedBytes:3212332628929; DownloadedBytes:47278; RunTimeInSec:237; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-04T11:48:54.8081241Z
Statistics: FilesDownloaded:29; TotalNumberOfFiles:705253; SnapshotSizeBytes:1150837803571; ReusedBytes:1150837328467; DownloadedBytes:12427; RunTimeInSec:177; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484363; FilesFilterOutBySize:0,2020-07-04T11:49:54.4008601Z
Statistics: FilesDownloaded:34; TotalNumberOfFiles:705975; SnapshotSizeBytes:1153362925663; ReusedBytes:1153362386081; DownloadedBytes:44801; RunTimeInSec:341; ManifestTimeSec:16; CleanupTimeSec:1; CSWDoneSizeBytes:1540818443117; FilesFilterOutBySize:0,2020-07-04T11:52:46.7552788Z
Statistics: FilesDownloaded:23; TotalNumberOfFiles:705253; SnapshotSizeBytes:1150837803551; ReusedBytes:1150837427371; DownloadedBytes:0; RunTimeInSec:180; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484363; FilesFilterOutBySize:0,2020-07-04T11:52:54.895336Z
Statistics: FilesDownloaded:18; TotalNumberOfFiles:922577; SnapshotSizeBytes:3212333038171; ReusedBytes:3212332622702; DownloadedBytes:0; RunTimeInSec:241; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-04T11:52:57.0375326Z
Statistics: FilesDownloaded:29; TotalNumberOfFiles:705253; SnapshotSizeBytes:1150837803823; ReusedBytes:1150837268425; DownloadedBytes:6754; RunTimeInSec:191; ManifestTimeSec:13; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484363; FilesFilterOutBySize:0,2020-07-04T11:56:07.3006334Z
Statistics: FilesDownloaded:20; TotalNumberOfFiles:922577; SnapshotSizeBytes:3212333038380; ReusedBytes:3212332585198; DownloadedBytes:0; RunTimeInSec:234; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-04T11:56:51.6727102Z
Statistics: FilesDownloaded:20; TotalNumberOfFiles:922577; SnapshotSizeBytes:3212333038380; ReusedBytes:3212332585198; DownloadedBytes:0; RunTimeInSec:234; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-04T11:56:51.6727102Z
Statistics: FilesDownloaded:32; TotalNumberOfFiles:705221; SnapshotSizeBytes:1144649847537; ReusedBytes:1144649307024; DownloadedBytes:6754; RunTimeInSec:354; ManifestTimeSec:17; CleanupTimeSec:1; CSWDoneSizeBytes:1362817519576; FilesFilterOutBySize:0,2020-07-04T11:58:42.3691151Z
Statistics: FilesDownloaded:30; TotalNumberOfFiles:705253; SnapshotSizeBytes:1150837803609; ReusedBytes:1150837322882; DownloadedBytes:6740; RunTimeInSec:180; ManifestTimeSec:13; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484363; FilesFilterOutBySize:0,2020-07-04T11:59:08.2148615Z
Statistics: FilesDownloaded:19; TotalNumberOfFiles:922577; SnapshotSizeBytes:3212333038244; ReusedBytes:3212332619026; DownloadedBytes:0; RunTimeInSec:237; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-04T12:00:49.3274751Z
Statistics: FilesDownloaded:26; TotalNumberOfFiles:705253; SnapshotSizeBytes:1150837803917; ReusedBytes:1150837284954; DownloadedBytes:0; RunTimeInSec:179; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484363; FilesFilterOutBySize:0,2020-07-04T12:02:08.3106903Z
Statistics: FilesDownloaded:33; TotalNumberOfFiles:705975; SnapshotSizeBytes:1153362925636; ReusedBytes:1153362337543; DownloadedBytes:6740; RunTimeInSec:363; ManifestTimeSec:17; CleanupTimeSec:1; CSWDoneSizeBytes:1540818443117; FilesFilterOutBySize:0,2020-07-04T12:04:46.8050831Z
Statistics: FilesDownloaded:74; TotalNumberOfFiles:922577; SnapshotSizeBytes:3212333038704; ReusedBytes:3212051976021; DownloadedBytes:280636467; RunTimeInSec:242; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-04T12:04:52.2802311Z
Statistics: FilesDownloaded:32; TotalNumberOfFiles:705253; SnapshotSizeBytes:1150837803763; ReusedBytes:1150837317608; DownloadedBytes:122228; RunTimeInSec:197; ManifestTimeSec:11; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484363; FilesFilterOutBySize:0,2020-07-04T12:05:25.8090863Z
Statistics: FilesDownloaded:37; TotalNumberOfFiles:705253; SnapshotSizeBytes:1150837803624; ReusedBytes:1150731197528; DownloadedBytes:106139601; RunTimeInSec:187; ManifestTimeSec:10; CleanupTimeSec:0; CSWDoneSizeBytes:1543335484363; FilesFilterOutBySize:0,2020-07-04T12:08:33.6369007Z
Statistics: FilesDownloaded:17; TotalNumberOfFiles:922577; SnapshotSizeBytes:3212333038518; ReusedBytes:3212332656763; DownloadedBytes:0; RunTimeInSec:238; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-04T12:08:50.8895442Z
Statistics: FilesDownloaded:17; TotalNumberOfFiles:922577; SnapshotSizeBytes:3212333038518; ReusedBytes:3212332656763; DownloadedBytes:0; RunTimeInSec:238; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-04T12:08:50.8895442Z
Statistics: FilesDownloaded:45; TotalNumberOfFiles:705975; SnapshotSizeBytes:1153362925321; ReusedBytes:1153255534050; DownloadedBytes:106881536; RunTimeInSec:360; ManifestTimeSec:16; CleanupTimeSec:0; CSWDoneSizeBytes:1540818443117; FilesFilterOutBySize:0,2020-07-04T12:10:48.5356417Z
